title,year,duration,rating,movie_url,genre,user-agent
The Shining ,1980,2h 26min,8.4,https://www.imdb.com/title/tt0081505/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Memento ,2000,1h 53min,8.4,https://www.imdb.com/title/tt0209144/?ref_=adv_li_tt,Mystery,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Princess Mononoke ,1997,2h 14min,8.4,https://www.imdb.com/title/tt0119698/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Raiders of the Lost Ark ,1981,1h 55min,8.4,https://www.imdb.com/title/tt0082971/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Once Upon a Time in America ,1984,3h 49min,8.4,https://www.imdb.com/title/tt0087843/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Oldboy ,2003,2h,8.4,https://www.imdb.com/title/tt0364569/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
WALL·E ,2008,1h 38min,8.4,https://www.imdb.com/title/tt0910970/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3 Idiots ,2009,2h 50min,8.4,https://www.imdb.com/title/tt1187043/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
My Father and My Son ,2005,1h 48min,8.3,https://www.imdb.com/title/tt0476735/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Lives of Others ,2006,2h 17min,8.4,https://www.imdb.com/title/tt0405094/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Like Stars on Earth ,2007,2h 45min,8.4,https://www.imdb.com/title/tt0986264/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Django Unchained ,2012,2h 45min,8.4,https://www.imdb.com/title/tt1853728/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Dark Knight Rises ,2012,2h 44min,8.4,https://www.imdb.com/title/tt1345836/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Dangal ,2016,2h 41min,8.4,https://www.imdb.com/title/tt5074352/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Andhadhun ,2018,2h 19min,8.4,https://www.imdb.com/title/tt8108198/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Your Name. ,2016,1h 46min,8.4,https://www.imdb.com/title/tt5311514/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Capernaum ,2018,2h 6min,8.4,https://www.imdb.com/title/tt8267604/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Coco ,2017,1h 45min,8.4,https://www.imdb.com/title/tt2380307/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
City Lights ,1931,1h 27min,8.5,https://www.imdb.com/title/tt0021749/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Modern Times ,1936,1h 27min,8.5,https://www.imdb.com/title/tt0027977/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Spider-Man: Into the Spider-Verse ,2018,1h 57min,8.4,https://www.imdb.com/title/tt4633694/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Great Dictator ,1940,2h 5min,8.5,https://www.imdb.com/title/tt0032553/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Casablanca ,1942,1h 42min,8.5,https://www.imdb.com/title/tt0034583/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
High and Low ,1963,2h 23min,8.5,https://www.imdb.com/title/tt0057565/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Psycho ,1960,1h 49min,8.5,https://www.imdb.com/title/tt0054215/?ref_=adv_li_tt,Horror,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Seven Samurai ,1954,3h 27min,8.6,https://www.imdb.com/title/tt0047478/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Star Wars: Episode IV - A New Hope ,1977,2h 1min,8.6,https://www.imdb.com/title/tt0076759/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Silence of the Lambs ,1991,1h 58min,8.6,https://www.imdb.com/title/tt0102926/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Se7en ,1995,2h 7min,8.6,https://www.imdb.com/title/tt0114369/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Life Is Beautiful ,1997,1h 56min,8.6,https://www.imdb.com/title/tt0118799/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
It's a Wonderful Life ,1946,2h 10min,8.6,https://www.imdb.com/title/tt0038650/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
City of God ,2002,2h 10min,8.6,https://www.imdb.com/title/tt0317248/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Avengers: Endgame ,2019,3h 1min,8.5,https://www.imdb.com/title/tt4154796/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Green Mile ,1999,3h 9min,8.6,https://www.imdb.com/title/tt0120689/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Spirited Away ,2001,2h 5min,8.6,https://www.imdb.com/title/tt0245429/?ref_=adv_li_tt,Animation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Saving Private Ryan ,1998,2h 49min,8.6,https://www.imdb.com/title/tt0120815/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Parasite ,2019,2h 12min,8.6,https://www.imdb.com/title/tt6751668/?ref_=adv_li_tt,Comedy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Interstellar ,2014,2h 49min,8.6,https://www.imdb.com/title/tt0816692/?ref_=adv_li_tt,Adventure,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Harakiri ,1962,2h 13min,8.7,https://www.imdb.com/title/tt0056058/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
One Flew Over the Cuckoo's Nest ,1975,2h 13min,8.7,https://www.imdb.com/title/tt0073486/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Joker ,2019,2h 2min,8.6,https://www.imdb.com/title/tt7286456/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
1917 ,2019,1h 59min,8.6,https://www.imdb.com/title/tt8579674/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Star Wars: Episode V - The Empire Strikes Back ,1980,2h 4min,8.7,https://www.imdb.com/title/tt0080684/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Matrix ,1999,2h 16min,8.7,https://www.imdb.com/title/tt0133093/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Goodfellas ,1990,2h 26min,8.7,https://www.imdb.com/title/tt0099685/?ref_=adv_li_tt,Biography,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Lord of the Rings: The Two Towers ,2002,2h 59min,8.7,https://www.imdb.com/title/tt0167261/?ref_=adv_li_tt,Adventure,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Forrest Gump ,1994,2h 22min,8.8,https://www.imdb.com/title/tt0109830/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
"The Good, the Bad and the Ugly ",1966,2h 58min,8.8,https://www.imdb.com/title/tt0060196/?ref_=adv_li_tt,Western,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Fight Club ,1999,2h 19min,8.8,https://www.imdb.com/title/tt0137523/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Lord of the Rings: The Fellowship of the Ring ,2001,2h 58min,8.8,https://www.imdb.com/title/tt0120737/?ref_=adv_li_tt,Adventure,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
12 Angry Men ,1957,1h 36min,8.9,https://www.imdb.com/title/tt0050083/?ref_=adv_li_tt,Drama,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Schindler's List ,1993,3h 15min,8.9,https://www.imdb.com/title/tt0108052/?ref_=adv_li_tt,Biography,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Inception ,2010,2h 28min,8.8,https://www.imdb.com/title/tt1375666/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
Pulp Fiction ,1994,2h 34min,8.9,https://www.imdb.com/title/tt0110912/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Lord of the Rings: The Return of the King ,2003,3h 21min,8.9,https://www.imdb.com/title/tt0167260/?ref_=adv_li_tt,Adventure,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Godfather: Part II ,1974,3h 22min,9.0,https://www.imdb.com/title/tt0071562/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Godfather ,1972,2h 55min,9.2,https://www.imdb.com/title/tt0068646/?ref_=adv_li_tt,Crime,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
The Dark Knight ,2008,2h 32min,9.0,https://www.imdb.com/title/tt0468569/?ref_=adv_li_tt,Action,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
